TBL_NM,PRD_DE,TBL_ID,ITM_NM,ITM_NM_ENG,ITM_ID,UNIT_NM,ORG_ID,UNIT_NM_ENG,C1_OBJ_NM,C1_OBJ_NM_ENG,C2_OBJ_NM,C2_OBJ_NM_ENG,DT,PRD_SE,C2,C1,C1_NM,C2_NM,C1_NM_ENG,C2_NM_ENG,LST_CHN_DE
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,869.463,Q,U1,M3,200~300만원,이미용기기,2000 thousand won or more and less than 3000 thousand won,Hair ＆ beauty treatment appliances,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,649.014,Q,U1,M3,200~300만원,이미용기기,2000 thousand won or more and less than 3000 thousand won,Hair ＆ beauty treatment appliances,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,34047.855,Q,U2,M3,200~300만원,위생및이미용용품,2000 thousand won or more and less than 3000 thousand won,Cleanliness and hair ＆ beauty treatment goods,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,36971.388,Q,U2,M3,200~300만원,위생및이미용용품,2000 thousand won or more and less than 3000 thousand won,Cleanliness and hair ＆ beauty treatment goods,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,35746.941,Q,U2,M3,200~300만원,위생및이미용용품,2000 thousand won or more and less than 3000 thousand won,Cleanliness and hair ＆ beauty treatment goods,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,35191.603,Q,U2,M3,200~300만원,위생및이미용용품,2000 thousand won or more and less than 3000 thousand won,Cleanliness and hair ＆ beauty treatment goods,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,30841.327,Q,U2,M3,200~300만원,위생및이미용용품,2000 thousand won or more and less than 3000 thousand won,Cleanliness and hair ＆ beauty treatment goods,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,39963.067,Q,U2,M3,200~300만원,위생및이미용용품,2000 thousand won or more and less than 3000 thousand won,Cleanliness and hair ＆ beauty treatment goods,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,1975.542,Q,U3,M3,200~300만원,시계및장신구,2000 thousand won or more and less than 3000 thousand won,Watch and accessory,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,2312.623,Q,U3,M3,200~300만원,시계및장신구,2000 thousand won or more and less than 3000 thousand won,Watch and accessory,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,2591.272,Q,U3,M3,200~300만원,시계및장신구,2000 thousand won or more and less than 3000 thousand won,Watch and accessory,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,2142.421,Q,U3,M3,200~300만원,시계및장신구,2000 thousand won or more and less than 3000 thousand won,Watch and accessory,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,813.532,Q,U3,M3,200~300만원,시계및장신구,2000 thousand won or more and less than 3000 thousand won,Watch and accessory,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,2598.72,Q,U3,M3,200~300만원,시계및장신구,2000 thousand won or more and less than 3000 thousand won,Watch and accessory,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,8841.169,Q,U4,M3,200~300만원,기타개인용품,2000 thousand won or more and less than 3000 thousand won,Other personal goods,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,10229.853,Q,U4,M3,200~300만원,기타개인용품,2000 thousand won or more and less than 3000 thousand won,Other personal goods,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,6956.804,Q,U4,M3,200~300만원,기타개인용품,2000 thousand won or more and less than 3000 thousand won,Other personal goods,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,9915.074,Q,U4,M3,200~300만원,기타개인용품,2000 thousand won or more and less than 3000 thousand won,Other personal goods,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,12397.355,Q,U4,M3,200~300만원,기타개인용품,2000 thousand won or more and less than 3000 thousand won,Other personal goods,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,10758.972,Q,U4,M3,200~300만원,기타개인용품,2000 thousand won or more and less than 3000 thousand won,Other personal goods,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,3055.003,Q,U5,M3,200~300만원,복지시설,2000 thousand won or more and less than 3000 thousand won,Welfare facilities,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,1815.333,Q,U5,M3,200~300만원,복지시설,2000 thousand won or more and less than 3000 thousand won,Welfare facilities,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,99.52,Q,U5,M3,200~300만원,복지시설,2000 thousand won or more and less than 3000 thousand won,Welfare facilities,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,808.814,Q,U5,M3,200~300만원,복지시설,2000 thousand won or more and less than 3000 thousand won,Welfare facilities,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,8632.613,Q,U5,M3,200~300만원,복지시설,2000 thousand won or more and less than 3000 thousand won,Welfare facilities,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,3507.212,Q,U5,M3,200~300만원,복지시설,2000 thousand won or more and less than 3000 thousand won,Welfare facilities,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,53928.749,Q,U6,M3,200~300만원,보험,2000 thousand won or more and less than 3000 thousand won,Insurance,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,53597.583,Q,U6,M3,200~300만원,보험,2000 thousand won or more and less than 3000 thousand won,Insurance,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,49984.951,Q,U6,M3,200~300만원,보험,2000 thousand won or more and less than 3000 thousand won,Insurance,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,49132.404,Q,U6,M3,200~300만원,보험,2000 thousand won or more and less than 3000 thousand won,Insurance,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,61371.513,Q,U6,M3,200~300만원,보험,2000 thousand won or more and less than 3000 thousand won,Insurance,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,61103.198,Q,U6,M3,200~300만원,보험,2000 thousand won or more and less than 3000 thousand won,Insurance,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,294.73,Q,U7,M3,200~300만원,기타금융,2000 thousand won or more and less than 3000 thousand won,Other finance,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,553.934,Q,U7,M3,200~300만원,기타금융,2000 thousand won or more and less than 3000 thousand won,Other finance,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,402.8,Q,U7,M3,200~300만원,기타금융,2000 thousand won or more and less than 3000 thousand won,Other finance,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,86.126,Q,U7,M3,200~300만원,기타금융,2000 thousand won or more and less than 3000 thousand won,Other finance,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,90.781,Q,U7,M3,200~300만원,기타금융,2000 thousand won or more and less than 3000 thousand won,Other finance,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,1340.283,Q,U7,M3,200~300만원,기타금융,2000 thousand won or more and less than 3000 thousand won,Other finance,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,18663.41,Q,U9,M3,200~300만원,기타서비스,2000 thousand won or more and less than 3000 thousand won,Other services,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,10408.658,Q,U9,M3,200~300만원,기타서비스,2000 thousand won or more and less than 3000 thousand won,Other services,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,20170.408,Q,U9,M3,200~300만원,기타서비스,2000 thousand won or more and less than 3000 thousand won,Other services,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,4428.882,Q,U9,M3,200~300만원,기타서비스,2000 thousand won or more and less than 3000 thousand won,Other services,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,15819.391,Q,U9,M3,200~300만원,기타서비스,2000 thousand won or more and less than 3000 thousand won,Other services,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,20460.192,Q,U9,M3,200~300만원,기타서비스,2000 thousand won or more and less than 3000 thousand won,Other services,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,410092.061,Q,W,M3,200~300만원,비소비지출,2000 thousand won or more and less than 3000 thousand won,Non-consumption expenditures,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,423466.159,Q,W,M3,200~300만원,비소비지출,2000 thousand won or more and less than 3000 thousand won,Non-consumption expenditures,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,425302.899,Q,W,M3,200~300만원,비소비지출,2000 thousand won or more and less than 3000 thousand won,Non-consumption expenditures,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,415799.916,Q,W,M3,200~300만원,비소비지출,2000 thousand won or more and less than 3000 thousand won,Non-consumption expenditures,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,381386.058,Q,W,M3,200~300만원,비소비지출,2000 thousand won or more and less than 3000 thousand won,Non-consumption expenditures,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,436352.511,Q,W,M3,200~300만원,비소비지출,2000 thousand won or more and less than 3000 thousand won,Non-consumption expenditures,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,33107.358,Q,W1,M3,200~300만원,경상조세,2000 thousand won or more and less than 3000 thousand won,Current tax,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,30632.128,Q,W1,M3,200~300만원,경상조세,2000 thousand won or more and less than 3000 thousand won,Current tax,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,38521.095,Q,W1,M3,200~300만원,경상조세,2000 thousand won or more and less than 3000 thousand won,Current tax,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,35638.813,Q,W1,M3,200~300만원,경상조세,2000 thousand won or more and less than 3000 thousand won,Current tax,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,22890.514,Q,W1,M3,200~300만원,경상조세,2000 thousand won or more and less than 3000 thousand won,Current tax,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,22216.286,Q,W1,M3,200~300만원,경상조세,2000 thousand won or more and less than 3000 thousand won,Current tax,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,5032.11,Q,W2,M3,200~300만원,비경상조세,2000 thousand won or more and less than 3000 thousand won,Noncurrent  tax,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,6680.823,Q,W2,M3,200~300만원,비경상조세,2000 thousand won or more and less than 3000 thousand won,Noncurrent  tax,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,3922.001,Q,W2,M3,200~300만원,비경상조세,2000 thousand won or more and less than 3000 thousand won,Noncurrent  tax,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,2581.828,Q,W2,M3,200~300만원,비경상조세,2000 thousand won or more and less than 3000 thousand won,Noncurrent  tax,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,7127.116,Q,W2,M3,200~300만원,비경상조세,2000 thousand won or more and less than 3000 thousand won,Noncurrent  tax,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,13570.912,Q,W2,M3,200~300만원,비경상조세,2000 thousand won or more and less than 3000 thousand won,Noncurrent  tax,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,60658.173,Q,W3,M3,200~300만원,연금기여금,2000 thousand won or more and less than 3000 thousand won,Pension contribution,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,48484.341,Q,W3,M3,200~300만원,연금기여금,2000 thousand won or more and less than 3000 thousand won,Pension contribution,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,73104.113,Q,W3,M3,200~300만원,연금기여금,2000 thousand won or more and less than 3000 thousand won,Pension contribution,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,61323.353,Q,W3,M3,200~300만원,연금기여금,2000 thousand won or more and less than 3000 thousand won,Pension contribution,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,37170.106,Q,W3,M3,200~300만원,연금기여금,2000 thousand won or more and less than 3000 thousand won,Pension contribution,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,26902.973,Q,W3,M3,200~300만원,연금기여금,2000 thousand won or more and less than 3000 thousand won,Pension contribution,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,78972.472,Q,W4,M3,200~300만원,사회보험,2000 thousand won or more and less than 3000 thousand won,Social insurance,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,71885.966,Q,W4,M3,200~300만원,사회보험,2000 thousand won or more and less than 3000 thousand won,Social insurance,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,87216.61,Q,W4,M3,200~300만원,사회보험,2000 thousand won or more and less than 3000 thousand won,Social insurance,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,82232.327,Q,W4,M3,200~300만원,사회보험,2000 thousand won or more and less than 3000 thousand won,Social insurance,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,63414.076,Q,W4,M3,200~300만원,사회보험,2000 thousand won or more and less than 3000 thousand won,Social insurance,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,54494.547,Q,W4,M3,200~300만원,사회보험,2000 thousand won or more and less than 3000 thousand won,Social insurance,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,56563.209,Q,W6,M3,200~300만원,이자비용,2000 thousand won or more and less than 3000 thousand won,Interest cost,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,61720.004,Q,W6,M3,200~300만원,이자비용,2000 thousand won or more and less than 3000 thousand won,Interest cost,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,62304.336,Q,W6,M3,200~300만원,이자비용,2000 thousand won or more and less than 3000 thousand won,Interest cost,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,59662.055,Q,W6,M3,200~300만원,이자비용,2000 thousand won or more and less than 3000 thousand won,Interest cost,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,45728.512,Q,W6,M3,200~300만원,이자비용,2000 thousand won or more and less than 3000 thousand won,Interest cost,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,65179.253,Q,W6,M3,200~300만원,이자비용,2000 thousand won or more and less than 3000 thousand won,Interest cost,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,119249.071,Q,W7,M3,200~300만원,가구간이전지출,2000 thousand won or more and less than 3000 thousand won,Household transfer expenditure,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,151083.727,Q,W7,M3,200~300만원,가구간이전지출,2000 thousand won or more and less than 3000 thousand won,Household transfer expenditure,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,110994.035,Q,W7,M3,200~300만원,가구간이전지출,2000 thousand won or more and less than 3000 thousand won,Household transfer expenditure,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,125294.056,Q,W7,M3,200~300만원,가구간이전지출,2000 thousand won or more and less than 3000 thousand won,Household transfer expenditure,2024-05-20
